,Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
252305,2014-11-16,2014111608,6,1,1.0,02:09,3,2829.0,31.0,WAS,38.0,62.0,10,32,0.0,0.0,WAS,TB,"(2:09) (No Huddle, Shotgun) R.Griffin pass short right to P.Garcon to WAS 44 for 6 yards (C.Butler).",1,6,0,0,,,,0,0,,Pass,R.Griffin,00-0029665,1,Complete,Short,6,0,0,right,0,,,None,0,,,P.Garcon,00-0026345,1,,,,C.Butler,,,,0,,,0,0,,0,,,,0,0.0,9.0,-9.0,9.0,WAS,TB,0,None,3,3,3,3,3,0.02239957658814301,0.11343084993115884,0.0013963165391202824,0.1718531142332902,0.27757464818777,0.0034476766064048025,0.4098978179141127,0.0,0.0,2.16284704067016,0.25643303961305897,0.25643303961305897,0.0,0.2620610969868864,0.7379389030131136,0.2672199946837374,0.7327800053162625,0.2620610969868864,0.005158897696851017,0.005158897696851017,0.0,2014
30779,2009-12-03,2009120300,20,4,,12:34,13,754.0,39.0,NYJ,24.0,24.0,0,-2,0.0,0.0,,,Timeout #1 by NYJ at 12:34.,1,0,0,0,,,,0,0,,Timeout,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,BUF,NYJ,1,NYJ,3,3,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,2009
243348,2014-10-19,2014101911,3,1,3.0,09:09,10,3249.0,47.0,OAK,47.0,53.0,3,7,0.0,0.0,OAK,ARI,(9:09) (Shotgun) D.Carr pass incomplete short right to D.McFadden (S.Acho).,1,0,0,0,,,,0,0,,Pass,D.Carr,00-0031280,1,Incomplete Pass,Short,-2,0,0,right,0,,,None,0,,,D.McFadden,00-0026144,0,,,,,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,OAK,ARI,0,None,3,3,3,3,3,0.0038283653434897607,0.1221526807802644,0.0013812988825662091,0.18761501055281973,0.2917783717341196,0.0038507195434281842,0.389393553163312,0.0,0.0,1.9262657124567355,-2.0011450199056515,-2.3335463962012217,0.33240137629557065,0.5477262832549924,0.4522737167450076,0.4883352324885079,0.5116647675114921,0.5477262832549924,-0.059391050766484536,-0.0690597269287821,0.009668676162297551,2014
21100,2009-11-08,2009110805,9,2,4.0,02:48,3,1968.0,1.0,MIA,20.0,20.0,6,42,0.0,0.0,NE,MIA,"(2:48) S.Gostkowski 38 yard field goal is GOOD, Center-J.Ingram, Holder-C.Hanson.",1,0,1,0,,,,0,0,,Field Goal,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,Good,38.0,0,,,0,0,,0,,,,0,10.0,10.0,0.0,0.0,NE,MIA,0,None,2,2,1,2,1,0.0676967890348874,0.018390337848667712,0.0002472048292096223,0.028070316525571692,0.8701900929304333,0.00022986165461417983,0.015175397176616144,0.0,0.0,2.4651001434534168,0.5348998565465832,,,0.581779133038153,0.418220866961847,0.6081362391346071,0.39186376086539293,0.581779133038153,0.02635710609645403,,,2009
171309,2012-12-10,2012121000,2,1,1.0,11:41,12,3401.0,29.0,HOU,38.0,38.0,10,22,0.0,0.0,NE,HOU,(11:41) S.Ridley up the middle to HOU 34 for 4 yards (J.Watt).,1,4,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,S.Ridley,00-0028011,1,middle,,,None,0,,,,J.Watt,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,NE,HOU,0,None,2,2,3,2,3,0.0012074699586141662,0.06009361580112867,0.00017497506463774154,0.09271096211098576,0.34773218019487057,0.003220983571088585,0.4948598132986744,0.0,0.0,3.684049668507948,-0.11016071888375834,,,0.5845488537695724,0.4154511462304276,0.5818071888377548,0.4181928111622452,0.5845488537695724,-0.0027416649318176,,,2012
80263,2010-12-12,2010121210,1,1,4.0,13:33,14,3513.0,5.0,MIA,48.0,48.0,3,7,0.0,1.0,NYJ,MIA,"(13:33) S.Weatherford punts 39 yards to MIA 9, Center-T.Purdum, fair catch by D.Bess.",1,0,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,Fair Catch,D.Bess,,,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,NYJ,MIA,0,None,3,3,3,3,3,0.001635486203433078,0.16969462624151627,0.001960779022863221,0.2648745265513134,0.30554161864441937,0.006375207160053785,0.24991775617640105,0.0,0.0,0.31167244085870416,0.4254157136004511,,,0.4903670544833099,0.5096329455166901,0.5397830303296706,0.4602169696703295,0.4903670544833099,0.04941597584636065,,,2010
275461,2015-09-20,2015092011,5,1,2.0,00:22,1,2722.0,38.0,JAC,44.0,56.0,6,20,0.0,0.0,JAC,MIA,(:22) (Shotgun) B.Bortles pass short right to T.Yeldon pushed ob at JAC 48 for 4 yards (J.Jenkins).,1,4,0,0,,,,0,0,,Pass,B.Bortles,00-0031407,1,Complete,Short,-4,8,0,right,0,,,None,0,,,T.Yeldon,00-0032209,1,,,,J.Jenkins,,,,0,,,0,0,,0,,,,0,10.0,3.0,7.0,7.0,JAC,MIA,0,None,3,3,3,3,3,0.03138292653562662,0.10810397182909433,0.0011868476980348556,0.16271745785005953,0.2895012523632332,0.003617654625276885,0.4034898890986746,0.0,0.0,2.2344604741972063,0.08196356004957782,-1.5191559740748397,1.6011195341244175,0.7760771417884754,0.22392285821152455,0.7778071887736484,0.2221928112263516,0.7760771417884754,0.0017300469851729838,-0.045879258958914204,0.04760930594408719,2015
100584,2011-10-03,2011100300,19,4,2.0,10:20,11,620.0,39.0,TB,10.0,90.0,33,-17,0.0,0.0,TB,IND,(10:20) (Shotgun) J.Freeman pass short right to K.Lumpkin to TB 16 for 6 yards (K.Conner).,1,6,0,0,,,,0,0,,Pass,J.Freeman,00-0026993,1,Complete,Short,3,3,0,right,0,,,None,0,,,K.Lumpkin,00-0026029,1,,,,K.Conner,,,,0,,,0,0,,0,,,,0,17.0,17.0,0.0,0.0,TB,IND,0,None,1,1,3,1,3,0.16178166742660988,0.2089822869301521,0.015590669763339497,0.3202434994565807,0.1290696725350703,0.0028916692899807824,0.16144053459826654,0.0,0.0,-1.3767565981401622,-0.2746143619428256,-0.5670439081925105,0.2924295462496849,0.4456285854046997,0.5543714145953003,0.4345663636411894,0.5654336363588106,0.4456285854046997,-0.011062221763510294,-0.02258705543792872,0.011524833674418422,2011
235294,2014-09-28,2014092809,10,2,1.0,07:14,8,2234.0,8.0,PHI,21.0,79.0,10,5,0.0,0.0,PHI,SF,(7:14) (Shotgun) N.Foles pass short left to R.Cooper ran ob at PHI 26 for 5 yards.,1,5,0,0,,,,0,0,,Pass,N.Foles,00-0029567,1,Complete,Short,5,0,0,left,0,,,None,0,,,R.Cooper,00-0027758,1,,,,,,,,0,,,0,0,,0,,,,0,18.0,10.0,8.0,8.0,SF,PHI,0,None,3,2,3,2,3,0.26624549182185264,0.12357943002117976,0.004211973078118268,0.18351490376887436,0.16637650872050058,0.0025107768306722113,0.2535609157588022,0.0,0.0,0.6153109275325657,0.06532019352302143,0.06532019352302143,0.0,0.2127377666836865,0.7872622333163135,0.21046595809148827,0.7895340419085117,0.7872622333163135,0.002271808592198221,0.002271808592198221,0.0,2014
284996,2015-10-18,2015101802,19,3,1.0,01:43,2,1003.0,43.0,ARI,31.0,69.0,10,55,0.0,1.0,ARI,PIT,(1:43) (Shotgun) C.Palmer pass deep left to JO.Brown to PIT 27 for 42 yards (A.Blake).,1,42,0,0,,,,0,0,,Pass,C.Palmer,00-0021429,1,Complete,Deep,42,0,0,left,0,,,None,0,,,JO.Brown,00-0031051,1,,,,A.Blake,,,,0,,,0,0,,0,,,,0,10.0,15.0,-5.0,5.0,PIT,ARI,0,None,3,2,3,2,3,0.02906078324684165,0.1338867650745902,0.002514766518049906,0.2028535383562613,0.2526248817179041,0.003451372705208196,0.3756078923811447,0.0,0.0,1.567368040478442,2.6431385756278867,2.6431385756278867,0.0,0.6487156002501405,0.3512843997498595,0.5560861604838457,0.4439138395161543,0.3512843997498595,0.0926294397662948,0.0926294397662948,0.0,2015
355758,2016-12-18,2016121808,14,3,2.0,10:10,11,1510.0,40.0,NO,31.0,69.0,1,68,0.0,1.0,NO,ARI,(10:10) M.Ingram left end pushed ob at NO 37 for 6 yards (S.Moore). ARI-M.Cooper was injured during the play.,1,6,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,M.Ingram,00-0027966,1,left,end,,None,0,,,,S.Moore,,,,0,,,0,0,,0,,,,0,24.0,14.0,10.0,10.0,ARI,NO,0,None,3,3,3,3,3,0.00410118890093157,0.13428167275960246,0.0020680241747035506,0.19825358495824769,0.2218585762326837,0.003760842708202345,0.4356761102656286,0.0,0.0,1.928074024637908,0.07034386629338972,,,0.14248826976987514,0.8575117302301248,0.1410705294978316,0.8589294705021684,0.8575117302301248,0.001417740272043555,,,2016
129231,2011-12-24,2011122409,15,3,1.0,06:15,7,1275.0,8.0,STL,33.0,67.0,10,7,0.0,0.0,STL,PIT,(6:15) K.Clemens pass short right to L.Kendricks to STL 40 for 7 yards (R.Clark).,1,7,0,0,,,,0,0,,Pass,K.Clemens,00-0024264,1,Complete,Short,5,2,0,right,0,,,None,0,,,L.Kendricks,00-0027985,1,,,,R.Clark,,,,0,,,0,0,,0,,,,0,0.0,13.0,-13.0,13.0,PIT,STL,0,None,3,3,3,3,3,0.009506979122468815,0.13178461505719266,0.002202279477150644,0.20167647800505292,0.2633582851292956,0.0035657553934210725,0.38790560781541816,0.0,0.0,1.701051870721406,0.5078525854192046,0.08258558448782027,0.4252670009313844,0.8636962846932991,0.1363037153067009,0.8556833005053733,0.14431669949462664,0.1363037153067009,0.008012984187925731,0.0012557618620835098,0.0067572223258422215,2011
285078,2015-10-18,2015101803,4,1,3.0,01:53,2,2813.0,43.0,KC,42.0,58.0,3,18,0.0,0.0,KC,MIN,(1:53) (Shotgun) A.Smith sacked at KC 38 for -4 yards (E.Kendricks).,1,-4,0,0,,,,0,0,,Sack,,00-0023436,0,,,0,0,1,,0,,,None,0,,,,None,0,,,,E.Kendricks,,,,0,,,1,0,,0,,,,0,0.0,3.0,-3.0,3.0,MIN,KC,0,None,3,3,3,3,3,0.024106162075005138,0.1342284926454,0.0018659606961127168,0.20151644778768665,0.25799820468004186,0.003709831588121237,0.3765749005276324,0.0,0.0,1.6004060470675632,-2.580934157657079,,,0.5630750276187516,0.4369249723812484,0.6485734373026267,0.3514265626973733,0.4369249723812484,-0.08549840968387512,,,2015
145257,2012-09-30,2012093010,11,3,2.0,06:13,7,1273.0,43.0,NO,8.0,8.0,7,76,0.0,0.0,GB,NO,(6:13) (Shotgun) A.Rodgers pass short left to J.Nelson to NO 4 for 4 yards (J.Greer).,1,4,0,0,,,,0,0,,Pass,A.Rodgers,00-0023459,1,Complete,Short,-1,5,0,left,0,,,None,0,,,J.Nelson,00-0026176,1,,,,J.Greer,,,,0,,,0,0,,0,,,,0,21.0,17.0,4.0,4.0,GB,NO,0,None,2,2,3,2,3,0.0018691286875167246,0.024100100758187096,2.699753584310589e-05,0.037275421076608105,0.4523572850743338,0.002381785006865049,0.4819892818606461,0.0,0.0,4.40247815337875,-0.4383789670620315,-0.21907810841558373,-0.21930085864644774,0.7834202207465742,0.21657977925342572,0.7785411631564833,0.22145883684351675,0.7834202207465742,-0.004879057590090996,-0.006525138387411533,0.0016460807973205374,2012
95072,2011-09-25,2011092500,16,3,3.0,03:12,4,1092.0,44.0,JAC,15.0,15.0,3,24,0.0,0.0,CAR,JAC,(3:12) (Shotgun) C.Newton up the middle to JAC 14 for 1 yard (A.Lane; T.Alualu).,1,1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,C.Newton,00-0027939,1,middle,,,None,0,,,,A.Lane,T.Alualu,,,0,,,0,0,,0,,,,0,5.0,10.0,-5.0,5.0,CAR,JAC,0,None,3,3,3,3,3,0.0053207289201170314,0.03293411049659928,7.349024305077948e-05,0.05234526334573255,0.5182908256553534,0.002768540248453807,0.3882670410906932,0.0,0.0,3.812912689701793,-1.0375506393501492,,,0.435984119017852,0.5640158809821479,0.39874728742943855,0.6012527125705616,0.435984119017852,-0.037236831588413455,,,2011
92786,2011-09-18,2011091808,16,3,1.0,10:02,11,1502.0,9.0,CHI,29.0,29.0,10,6,0.0,0.0,NO,CHI,(10:02) P.Thomas left guard to CHI 23 for 6 yards (C.Conte).,1,6,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,P.Thomas,00-0024813,1,left,guard,,None,0,,,,C.Conte,,,,0,,,0,0,,0,,,,0,16.0,13.0,3.0,3.0,NO,CHI,0,None,3,3,3,3,3,0.0013645797073290205,0.04478799784575647,7.560167162209105e-05,0.06874838679954025,0.3650988315243593,0.002964877786980925,0.5169597246644121,0.0,0.0,4.104190418320628,0.05489484322811844,,,0.7320152548291878,0.26798474517081217,0.7340354688213946,0.2659645311786054,0.7320152548291878,0.0020202139922067537,,,2011
255878,2014-11-23,2014112310,13,3,,00:00,0,900.0,17.0,MIA,41.0,41.0,0,39,0.0,,,,END QUARTER 3,1,0,0,0,,,,0,0,,Quarter End,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,DEN,MIA,0,None,3,2,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,2014
274021,2015-09-20,2015092008,5,2,2.0,13:56,14,2636.0,31.0,NO,37.0,63.0,7,12,0.0,0.0,NO,TB,"(13:56) PENALTY on NO-A.Johnson, False Start, 5 yards, enforced at NO 37 - No Play.",1,0,0,0,,,,0,0,,No Play,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,1,NO,False Start,A.Johnson,5,0.0,3.0,-3.0,3.0,NO,TB,0,None,2,2,3,2,3,0.05130968839907907,0.12869881498177552,0.0020284406407189547,0.19343257948818496,0.2577323037549011,0.003635792451490077,0.3631623802838503,0.0,0.0,1.578423775510576,-0.7019576659713211,,,0.4120466636933342,0.5879533363066658,0.3905560518446741,0.6094439481553259,0.4120466636933342,-0.021490611848660083,,,2015
336785,2016-10-30,2016103007,10,2,1.0,02:51,3,1971.0,36.0,OAK,47.0,53.0,15,50,0.0,0.0,OAK,TB,(2:51) (Shotgun) L.Murray left guard to TB 49 for 4 yards (K.Alexander).,1,4,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,L.Murray,00-0030513,1,left,guard,,None,0,,,,K.Alexander,,,,0,,,0,0,,0,,,,0,3.0,10.0,-7.0,7.0,TB,OAK,0,None,2,3,2,3,2,0.3601673904159465,0.058139496225094324,0.00041505009513982444,0.0851284160550558,0.21292466322417108,0.0022809347950564426,0.28094404918953586,0.0,0.0,1.838796702338424,-0.18219641652087426,,,0.6929101550691706,0.30708984493082936,0.7001246305421143,0.2998753694578858,0.30708984493082936,-0.00721447547294357,,,2016
174284,2012-12-17,2012121700,24,4,3.0,05:57,6,357.0,42.0,TEN,45.0,55.0,5,9,0.0,0.0,TEN,NYJ,(5:57) (Shotgun) J.Locker right end pushed ob at TEN 49 for 4 yards (M.Wilkerson).,1,4,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,J.Locker,00-0027946,1,right,end,,None,0,,,,M.Wilkerson,,,,0,,,0,0,,0,,,,0,14.0,10.0,4.0,4.0,TEN,NYJ,0,None,3,3,2,3,2,0.2464386344292247,0.09846630034970406,0.001199977197558241,0.14616701267962293,0.2234492260805652,0.003075480179118932,0.281203369084206,0.0,0.0,1.3239542779877858,-0.7598085320049184,,,0.7338499641905778,0.2661500358094222,0.7075029176096765,0.29249708239032346,0.7338499641905778,-0.026347046580901257,,,2012
312719,2015-12-27,2015122703,16,3,,11:33,12,1593.0,0.0,HOU,35.0,35.0,0,0,0.0,,TEN,HOU,"N.Novak kicks 65 yards from HOU 35 to end zone, Touchback.",1,0,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,Touchback,,,,,,,0,,,0,0,,0,,,,0,0.0,23.0,-23.0,23.0,TEN,HOU,0,None,3,3,3,3,3,0.0034618254267430445,0.17821257711228164,0.006562495153673312,0.2765586920859359,0.21468485370436494,0.003557812947503329,0.3169617435694977,0.0,0.0,0.3862288257488431,0.0,,,0.019545650056487226,0.9804543499435128,0.019545650056487226,0.9804543499435128,0.019545650056487226,0.0,,,2015
10712,2009-10-05,2009100500,12,3,3.0,09:28,10,1468.0,36.0,GB,21.0,79.0,7,13,0.0,1.0,GB,MIN,(9:28) (Shotgun) A.Rodgers pass short right to J.Nelson to GB 31 for 10 yards (A.Winfield).,1,10,0,0,,,,0,0,,Pass,A.Rodgers,00-0023459,1,Complete,Short,11,-1,0,right,0,,,None,0,,,J.Nelson,00-0026176,1,,,,A.Winfield,,,,0,,,0,0,,0,,,,0,13.0,28.0,-15.0,15.0,MIN,GB,0,None,3,3,3,3,3,0.005527646861326659,0.23370802140478245,0.00807103652434381,0.35335057887193244,0.15012236427316664,0.00407391262467853,0.2451464394397695,0.0,0.0,-1.0161801952193188,2.5028340654214807,2.5837512815672845,-0.08091721614580383,0.92184252231896,0.07815747768103991,0.8928696596997963,0.10713034030020374,0.07815747768103991,0.028972862619163837,0.031034649305874882,-0.0020617866867110447,2009
273286,2015-09-14,2015091401,7,2,2.0,14:08,15,2648.0,37.0,MIN,35.0,65.0,7,10,0.0,1.0,MIN,SF,(14:08) A.Peterson up the middle to MIN 42 for 7 yards (N.Bowman).,1,7,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,A.Peterson,00-0025394,1,middle,,,None,0,,,,N.Bowman,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,SF,MIN,0,None,3,3,3,3,3,0.0511318801264251,0.13533407578702605,0.002349241017958909,0.2034080950547113,0.2493960248433681,0.0036535700644241,0.3547271131060865,0.0,0.0,1.4040276316215832,1.0545568475621192,,,0.4875508724448832,0.5124491275551168,0.4543307057265858,0.5456692942734142,0.5124491275551168,0.033220166718297306,,,2015
82909,2010-12-19,2010121905,21,4,4.0,03:16,4,196.0,23.0,WAS,8.0,92.0,27,4,0.0,1.0,WAS,DAL,"(3:16) (Punt formation) S.Paulescu punts 44 yards to DAL 48, Center-N.Sundberg, fair catch by B.McCann.",1,0,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,Fair Catch,B.McCann,,,,,,0,,,0,0,,0,,,,0,30.0,30.0,0.0,0.0,DAL,WAS,0,None,3,2,3,2,3,0.4763387883563852,0.18262691241265566,0.007274910405579525,0.2422078342715071,0.021165965538275745,0.0019475234417741872,0.06843806557382276,0.0,0.0,-1.7114259954345408,-0.376844408451996,,,0.614957447424141,0.3850425525758589,0.6391850872134739,0.3608149127865261,0.3850425525758589,-0.024227639789332792,,,2010
24301,2009-11-15,2009111510,17,4,2.0,14:57,15,897.0,3.0,DAL,16.0,16.0,10,68,0.0,1.0,GB,DAL,"(14:57) (Shotgun) A.Rodgers pass incomplete short middle to D.Driver (O.Scandrick) [I.Olshansky]. PENALTY on DAL-O.Scandrick, Defensive Pass Interference, 4 yards, enforced at DAL 16 - No Play.",1,0,0,0,,,,0,0,,No Play,A.Rodgers,None,1,Incomplete Pass,Short,0,0,0,middle,0,,,None,0,,,D.Driver,None,0,,,,,,,,0,,,0,0,,1,DAL,Defensive Pass Interference,O.Scandrick,4,3.0,0.0,3.0,3.0,GB,DAL,0,None,3,3,2,3,2,0.010964416950523342,0.032393170749118495,5.62913263938759e-05,0.04968845206095925,0.4399604738186985,0.0026039979267267047,0.4643331971675799,0.0,0.0,4.130310538155752,0.5169156907694301,,,0.7395738141909963,0.2604261858090037,0.7578896851368633,0.2421103148631367,0.7395738141909963,0.018315870945866952,,,2009
58210,2010-10-17,2010101702,5,1,1.0,00:09,1,2709.0,6.0,BAL,45.0,55.0,10,21,0.0,0.0,BAL,NE,"(:09) R.Rice up the middle to BAL 48 for 3 yards (J.Mayo, B.Spikes).",1,3,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,R.Rice,00-0026195,1,middle,,,None,0,,,,J.Mayo,B.Spikes,,,0,,,0,0,,0,,,,0,3.0,7.0,-4.0,4.0,NE,BAL,0,None,2,3,2,3,2,0.03010857061280102,0.09262383917622756,0.0007456619261276219,0.13954981731073418,0.2967009185813955,0.003316900044982891,0.4369542923477315,0.0,0.0,2.6992050397121954,-0.22886130986024034,,,0.5824882779564265,0.4175117220435735,0.5897410653614339,0.41025893463856605,0.4175117220435735,-0.007252787405007455,,,2010
2171,2009-09-13,2009091310,15,3,3.0,01:16,2,976.0,0.0,NYG,7.0,7.0,6,2,0.0,0.0,WAS,NYG,(1:16) J.Campbell sacked at NYG 9 for -2 yards (J.Tuck).,1,-2,0,0,,,,0,0,,Sack,,00-0023460,0,,,0,0,1,,0,,,None,0,,,,None,0,,,,J.Tuck,,,,0,,,1,0,,0,,,,0,7.0,10.0,-3.0,3.0,NYG,WAS,0,None,1,3,1,3,1,0.006571205017098424,0.025926068745934533,4.140091595132641e-05,0.041994165243521925,0.5898731251844567,0.002859410246000101,0.3327346246470371,0.0,0.0,3.7326604038002698,-0.8541423323539199,,,0.4773450640247594,0.5226549359752406,0.5069534729410039,0.4930465270589961,0.5226549359752406,-0.0296084089162445,,,2009
296840,2015-11-15,2015111511,12,3,1.0,14:12,15,1752.0,39.0,SEA,36.0,64.0,10,29,0.0,1.0,SEA,ARI,(14:12) T.Rawls left tackle to SEA 49 for 13 yards (T.Jefferson; J.Powers).,1,13,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,T.Rawls,00-0031897,1,left,tackle,,None,0,,,,T.Jefferson,J.Powers,,,0,,,0,0,,0,,,,0,7.0,22.0,-15.0,15.0,SEA,ARI,0,None,3,3,3,3,3,0.0013182030199334947,0.12621087769827033,0.0017717962132937461,0.19658050266286828,0.27370749421336865,0.003673559088699185,0.3967375671035664,0.0,0.0,1.847392826380992,1.032562843420564,,,0.12015360374408066,0.8798463962559193,0.13477842184401642,0.8652215781559836,0.12015360374408066,0.014624818099935794,,,2015
13903,2009-10-18,2009101803,26,4,3.0,00:03,1,3.0,23.0,MIN,26.0,26.0,7,41,0.0,0.0,BAL,MIN,(:03) J.Flacco spiked the ball to stop the clock.,1,0,0,0,,,,0,0,,Spike,,00-0026158,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,31.0,33.0,-2.0,2.0,MIN,BAL,0,None,0,2,0,2,0,0.4175138802449344,0.022857188939034927,0.00015674990068162374,0.017318350427638574,0.3770456650358617,0.0007513192439985654,0.16435684620785027,0.0,0.0,2.093024037438596,0.24659500528806344,,,0.3588942985372661,0.6411057014627339,0.07532370412864042,0.9246762958713596,0.6411057014627339,0.28357059440862564,,,2009
308341,2015-12-19,2015121900,4,1,1.0,08:29,9,3209.0,0.0,DAL,40.0,40.0,15,2,0.0,0.0,NYJ,DAL,(8:29) (Shotgun) R.Fitzpatrick pass short middle to K.Thompkins to DAL 33 for 7 yards (G.Hardy).,1,7,0,0,,,,0,0,,Pass,R.Fitzpatrick,00-0023682,1,Complete,Short,0,7,0,middle,0,,,None,0,,,K.Thompkins,00-0030000,1,,,,G.Hardy,,,,0,,,0,0,,0,,,,0,0.0,3.0,-3.0,3.0,DAL,NYJ,0,None,3,3,3,3,3,0.0027501282085717962,0.06637960856406884,0.00021999449662199257,0.10166427542023036,0.3652416247778953,0.003557966239155163,0.4601864022934564,0.0,0.0,3.412916880239128,0.13600847079421907,-0.4850082778233622,0.6210167486175813,0.4961859557599163,0.5038140442400837,0.4909678381367281,0.5090321618632719,0.5038140442400837,0.005218117623188245,-0.01402698246739692,0.019245100090585162,2015
32278,2009-12-06,2009120604,4,1,1.0,03:26,4,2906.0,38.0,TEN,40.0,60.0,10,29,0.0,0.0,TEN,IND,"(3:26) (Shotgun) V.Young pass short middle to N.Washington to TEN 46 for 6 yards (C.Session, G.Brackett).",1,6,0,0,,,,0,0,,Pass,V.Young,00-0024218,1,Complete,Short,5,1,0,middle,0,,,None,0,,,N.Washington,00-0023367,1,,,,C.Session,G.Brackett,,,0,,,0,0,,0,,,,0,3.0,7.0,-4.0,4.0,IND,TEN,0,None,3,3,3,3,3,0.015765601412283833,0.10880431165956693,0.0011882545279829214,0.16527649642479758,0.28551628599813433,0.003467668025736096,0.4199813819514983,0.0,0.0,2.3176289486981143,0.2507665339318259,0.07107289518302196,0.17969363874880395,0.5634339898427985,0.4365660101572016,0.5593310991520981,0.4406689008479019,0.4365660101572016,0.0041028906907003004,0.0016904343275842006,0.0024124563631161,2009
275578,2015-09-20,2015092011,20,4,2.0,07:29,8,449.0,15.0,MIA,22.0,78.0,11,2,0.0,0.0,MIA,JAC,(7:29) (Shotgun) R.Tannehill pass short left to D.Williams ran ob at MIA 25 for 3 yards.,1,3,0,0,,,,0,0,,Pass,R.Tannehill,00-0029701,1,Complete,Short,0,3,0,left,0,,,None,0,,,D.Williams,00-0030874,1,,,,,,,,0,,,0,0,,0,,,,0,20.0,20.0,0.0,0.0,JAC,MIA,0,None,3,2,3,2,3,0.25544214999752424,0.14416608701286612,0.0050166486713820475,0.21491181472092244,0.15593723411905666,0.0028082107915681233,0.22171785468668032,0.0,0.0,0.07853884531924883,-0.37498254007700216,-0.747815621846134,0.3728330817691319,0.5171120676958156,0.4828879323041843,0.5321178031096774,0.4678821968903226,0.4828879323041843,-0.015005735413861687,-0.032010732145695275,0.017004996731833588,2015
